gene,contribution
Amillepora10841,3.0266105481409046e-7
Amillepora10839,3.6713141633477006e-5
Amillepora10838,2.2207330895727254e-5
Amillepora10840,6.483042025649905e-5
Amillepora10849,6.942726024920048e-5
Amillepora10854,1.0121709843443919e-4
Amillepora10855,1.6937290833135387e-5
Amillepora10853,4.2555743978566614e-5
Amillepora10848,3.3492539513133063e-6
Amillepora10852,4.54669475124034e-6
Amillepora10842,1.925003705123036e-5
Amillepora10845,1.0235747021005686e-5
Amillepora10851,1.0149798946875141e-4
Amillepora10865,8.44562844894781e-5
Amillepora10869,1.5074339931595501e-5
Amillepora10866,2.027276942717523e-7
Amillepora10873,2.286673756664746e-5
Amillepora10884,1.1683575569626722e-5
Amillepora10883,9.859286971068512e-6
Amillepora10882,4.640196433690203e-5
Amillepora10886,8.565485896307224e-6
Amillepora10879,1.562732964242421e-4
Amillepora10912,1.8918599665545202e-6
Amillepora10913,3.347909615768298e-5
Amillepora10914,1.3172213897612401e-5
Amillepora10909,2.6352588114242003e-5
Amillepora10908,1.1052548170684514e-5
Amillepora06146,2.0331835631636464e-6
Amillepora06150,4.141805792438348e-6
Amillepora06148,4.795084222907395e-6
Amillepora06154,2.4494641658126202e-5
Amillepora06160,7.541067535134874e-6
Amillepora06162,1.3773227883253115e-6
Amillepora06167,1.723369018764939e-6
Amillepora06147,6.543244495253041e-6
Amillepora06155,1.5709019546386747e-6
Amillepora06158,4.013667036050471e-5
Amillepora06152,6.6882514133565685e-6
Amillepora06149,6.598888996332761e-5
Amillepora06153,6.850468083177633e-5
Amillepora06165,1.762828503975886e-5
Amillepora06169,2.467808450420274e-5
Amillepora06161,3.003090755071544e-6
Amillepora06159,1.4366392989619302e-9
Amillepora06157,1.6158753161446464e-4
Amillepora06182,1.5661605278305726e-8
Amillepora06178,2.066863623296703e-6
Amillepora06175,8.857338035492644e-5
Amillepora06179,5.373703088173989e-6
Amillepora06172,1.3129359425453188e-8
Amillepora06181,5.874868207620132e-7
Amillepora06173,4.533363800749513e-5
Amillepora06177,2.082287602675875e-5
Amillepora06176,1.41947782724378e-6
Amillepora06183,8.352343402708896e-6
Amillepora06189,5.147211429342094e-6
Amillepora06192,1.4787521973253574e-4
Amillepora06190,1.0101611826522105e-5
Amillepora06184,2.9469537356184836e-5
Amillepora06191,9.885296240535029e-5
Amillepora06186,4.32553156131552e-5
Amillepora06185,8.234384373816521e-5
Amillepora06188,2.7675195431747665e-4
Amillepora06195,1.5658081099859615e-4
Amillepora06198,5.73021687356879e-5
Amillepora06194,9.139719829782513e-6
Amillepora06197,3.861731458747158e-5
Amillepora06193,1.548062344248227e-4
Amillepora06196,2.8343148958690786e-4
Amillepora06204,5.584664063705294e-6
Amillepora06215,6.219112276869355e-6
Amillepora06207,3.1320245350352425e-6
Amillepora06199,2.2642761119566943e-5
Amillepora06208,1.3164601853097586e-6
Amillepora06214,2.926403607127158e-6
Amillepora06211,1.9749990784576193e-6
Amillepora06203,7.626762685311295e-5
Amillepora06209,2.0861422698726428e-4
Amillepora06205,9.711270398626057e-6
Amillepora06210,4.2433347781713525e-6
Amillepora06222,1.0543349833976065e-6
Amillepora06216,4.643787713464076e-7
Amillepora06218,3.458948625597316e-5
Amillepora06219,1.5077657614710608e-4
Amillepora06223,7.512441044576403e-5
Amillepora06221,1.6999681365907615e-5
Amillepora06226,4.938091731371779e-6
Amillepora06230,4.604483666987071e-6
Amillepora06227,4.98947983395479e-4
Amillepora06224,1.6072560344545768e-6
Amillepora06234,4.249039404908219e-5
Amillepora06232,2.128926760654068e-5
Amillepora06229,4.008255558227454e-5
Amillepora06233,1.3393572630029676e-5
Amillepora06237,2.2253640067885116e-5
Amillepora06235,4.58631239660262e-5
Amillepora06238,3.205063262519322e-6
Amillepora06236,1.0333946694325627e-4
Amillepora06241,1.1106377718313998e-5
Amillepora06245,4.358195759079395e-6
Amillepora06240,5.5270550721258355e-5
Amillepora06242,1.5216394897788004e-8
Amillepora06246,2.9053679547985792e-5
Amillepora06243,6.577039360553035e-5
Amillepora06253,9.352538073422882e-5
Amillepora06255,3.2819675176650834e-5
Amillepora06252,6.134051762084884e-6
Amillepora06248,1.1077052509839376e-4
Amillepora06251,2.073520869535721e-7
Amillepora06254,3.799567829058199e-5
Amillepora06256,5.127742737831077e-7
Amillepora06249,1.1164352057772442e-4
Amillepora06257,1.9831615212708865e-4
Amillepora06261,1.256747640079611e-5
Amillepora06259,1.4595037298337774e-4
Amillepora06258,4.603550496613299e-5
Amillepora06260,2.300095511069554e-4
Amillepora06269,7.553529118289881e-5
Amillepora06271,6.260320421562756e-6
Amillepora06273,1.1449051546596362e-5
Amillepora06268,1.1827034903841414e-5
Amillepora06267,1.1889359305128899e-5
Amillepora06265,1.8444586557019626e-4
Amillepora06263,6.965426313980822e-6
Amillepora06280,4.858564208568705e-5
Amillepora06279,7.054475952078845e-6
Amillepora06274,7.772147479637683e-5
Amillepora06286,1.8559813737955565e-5
Amillepora06276,8.333993640204887e-6
Amillepora06283,9.91682104466565e-7
Amillepora06277,2.2370225369455886e-5
Amillepora06282,5.3235662549555625e-5
Amillepora06281,2.5021733315667863e-5
Amillepora06285,9.755090560286442e-6
Amillepora06275,1.89365363641891e-4
Amillepora06284,1.3472854104525428e-5
Amillepora06296,9.487719137568008e-6
Amillepora06288,2.2271207679125013e-05
Amillepora06295,5.94789080675903e-6
Amillepora06290,7.799171456619412e-5
Amillepora06292,1.5800901677020984e-4
Amillepora06287,1.0308055689682917e-6
Amillepora06293,1.2789594777323413e-4
Amillepora06294,8.0585412098165e-6
Amillepora06289,1.1057123613970769e-4
Amillepora06291,3.1481356298364044e-4
Amillepora06305,2.6449957753327083e-5
Amillepora06309,2.047271890397062e-5
Amillepora06308,2.1451984912105783e-6
Amillepora06297,5.285970644408114e-6
Amillepora06303,9.375071377357214e-5
Amillepora06300,2.0266032917693e-7
Amillepora06307,7.887191413237251e-6
Amillepora06306,1.5026745511939211e-6
Amillepora06304,1.1351973990131058e-5
Amillepora06301,4.678718208057917e-6
Amillepora06310,8.621094834483941e-4
Amillepora06313,2.0284775705844242e-4
Amillepora06319,6.271655793072385e-8
Amillepora06314,4.576677664970335e-6
Amillepora06316,2.6813369015144197e-7
Amillepora06320,2.66012851761647e-5
Amillepora06318,1.2934568522723794e-4
Amillepora06312,2.4906525294960736e-4
Amillepora06311,8.243625190718804e-5
Amillepora06322,1.8892319266110468e-5
Amillepora06321,7.440963874551442e-5
Amillepora06325,3.3403456566344456e-5
Amillepora06324,6.296002758302418e-4
Amillepora06330,5.45708490381347e-7
Amillepora06328,4.075185592637573e-5
Amillepora06332,2.655693959306753e-4
Amillepora06331,1.4014484635134868e-4
Amillepora06327,2.022821924856259e-5
Amillepora06326,1.564524021117811e-5
Amillepora06329,1.989188808437536e-5
Amillepora06339,4.5575631346983065e-8
Amillepora06336,1.1783903731560653e-4
Amillepora06337,1.0582347021392698e-6
Amillepora06338,9.905639946738897e-5
Amillepora06334,8.224869953979495e-5
Amillepora06333,2.8067009586544173e-4
Amillepora06335,1.5474375604961353e-5
Amillepora06345,5.6105141979247495e-6
Amillepora06346,2.4803946069926363e-6
Amillepora06343,2.6526794401055915e-6
Amillepora06344,1.5368227627845474e-4
Amillepora06348,7.5237066021385e-6
Amillepora06353,2.1412280519334233e-4
Amillepora06352,1.4079575093598308e-4
Amillepora06350,3.0777107634881504e-5
Amillepora06349,3.952470895295762e-5
Amillepora06347,4.4920854340601245e-5
Amillepora06354,5.903675553524902e-6
Amillepora06356,2.8075689742597132e-5
Amillepora06359,1.908323547814192e-7
Amillepora06363,8.414511018499397e-5
Amillepora06362,4.251876964036175e-5
Amillepora06355,1.6936705686446454e-6
Amillepora06364,7.123219506673554e-5
Amillepora06361,9.015916868927531e-6
Amillepora06357,1.1382876481504784e-4
Amillepora06358,4.153857564622651e-6
Amillepora06368,1.9567814615106046e-6
Amillepora06370,9.51691518420665e-5
Amillepora06371,1.4682253489464437e-6
Amillepora06365,2.537991141845623e-6
Amillepora06367,1.9663736485604722e-8
Amillepora06369,3.6128965633900524e-7
Amillepora06366,2.365445735470085e-4
Amillepora06377,1.2678406396451615e-5
Amillepora06374,1.9837455023797463e-6
Amillepora06376,1.339704738182658e-4
Amillepora06375,4.6098828577642145e-5
Amillepora06373,4.987012705131311e-5
Amillepora06378,1.612742086590125e-4
Amillepora06379,1.697873611569807e-5
Amillepora06383,2.5363224928385614e-6
Amillepora06381,5.2601542360603965e-6
Amillepora06382,1.33813700076795e-4
Amillepora06380,2.9697507378439276e-4
Amillepora06387,3.9615935594609516e-5
Amillepora06390,9.821652324856973e-4
Amillepora06392,3.872960758999263e-4
Amillepora06391,2.0913967939036297e-5
Amillepora06386,4.5386726087927223e-4
Amillepora06389,2.458890233141875e-5
Amillepora06384,9.806763275290721e-5
Amillepora06385,2.44375795418512e-4
Amillepora06388,4.021222847768516e-5
Amillepora06397,1.1301945394839405e-5
Amillepora06395,1.4933002220931373e-5
Amillepora06399,5.222998452350885e-6
Amillepora06398,3.462839957097821e-5
Amillepora06393,2.4969288889753266e-5
Amillepora06396,3.2609124813248835e-7
Amillepora06394,1.1820590699624737e-6
Amillepora06409,2.2478215509745317e-6
Amillepora06408,4.817819742770287e-5
Amillepora06402,1.213218376158577e-5
Amillepora06407,2.415282368731332e-7
Amillepora06404,6.961947550184105e-6
Amillepora06406,5.0982927036195605e-5
Amillepora06401,9.431663522018252e-6
Amillepora06400,1.5382531364164584e-4
Amillepora06414,3.2308643222403242e-6
Amillepora06418,1.1393643082637778e-7
Amillepora06422,7.787971944536136e-6
Amillepora06415,7.707181251115763e-5
Amillepora06417,8.273248362794278e-6
Amillepora06416,6.761023373575277e-5
Amillepora06412,8.798593541557659e-5
Amillepora06420,3.128129645149874e-5
Amillepora06411,3.11874091443296e-6
Amillepora06413,3.3728201611666136e-5
Amillepora06429,4.2291919383557965e-7
Amillepora06425,1.74317881099629e-5
Amillepora06423,5.478156629710994e-5
Amillepora06426,8.754072501323009e-6
Amillepora06424,2.31386883040642e-5
Amillepora06428,3.845580441882063e-5
Amillepora06430,5.075658817802087e-7
Amillepora06434,3.9827518803182574e-5
Amillepora06431,5.806227399063577e-5
Amillepora06439,6.543644710370364e-5
Amillepora06444,4.52019188709189e-5
Amillepora06442,1.0017985089452068e-8
Amillepora06436,1.6319086616996294e-4
Amillepora06437,5.5111373804433304e-5
Amillepora06440,2.775245042732328e-5
Amillepora06446,1.6040483636474201e-6
Amillepora06449,9.549227704472708e-6
Amillepora06450,2.7971141332572714e-4
Amillepora06447,8.824171615928286e-6
Amillepora06453,7.177786720857546e-5
Amillepora06452,4.158552892627546e-5
Amillepora06448,1.1144302577671237e-6
Amillepora06461,6.120180006195842e-6
Amillepora06460,3.412904210538322e-5
Amillepora06456,2.507742460575922e-5
Amillepora06459,5.965787351847578e-7
Amillepora06462,4.109467069005129e-5
Amillepora06458,6.523905655223198e-6
Amillepora06464,1.6132745645266554e-5
Amillepora06466,5.499853009581761e-5
Amillepora06467,8.760761028810765e-5
Amillepora06475,8.154002817003309e-6
Amillepora06476,4.422258075258076e-5
Amillepora06477,7.145923389536733e-5
Amillepora06471,1.1642139247849e-5
Amillepora06468,2.7494631469200383e-5
Amillepora06470,6.793031465368917e-5
Amillepora06474,1.4241184020564157e-5
Amillepora06473,1.3282815301861069e-5
Amillepora06483,1.7978607322321491e-6
Amillepora06488,1.1150710895997231e-4
Amillepora06480,2.900999383858571e-5
Amillepora06486,7.544889721663322e-6
Amillepora06481,3.935439885742958e-5
Amillepora06482,4.513077490027589e-5
Amillepora06484,1.0100636290556918e-7
Amillepora06485,2.616858231511313e-4
Amillepora06489,4.981221422858995e-6
Amillepora06491,1.6949763990183372e-5
Amillepora06495,7.267367152791414e-6
Amillepora06493,1.9493000231361443e-6
Amillepora06494,4.944408687160049e-6
Amillepora06508,7.343961036206066e-5
Amillepora06505,1.3797645443156561e-4
Amillepora06503,9.90954425151692e-5
Amillepora06498,2.3263671528116068e-4
Amillepora06496,7.737874672243739e-5
Amillepora06510,3.281441037426286e-5
Amillepora06511,2.239545912366646e-5
Amillepora06509,1.0699705239656643e-5
Amillepora06512,1.2218801782867743e-4
Amillepora06514,2.114732966135061e-6
Amillepora06518,1.2397291175175017e-5
Amillepora06517,1.2929379370921353e-4
Amillepora06516,6.214041390674746e-6
Amillepora06522,7.49538615460235e-7
Amillepora06523,1.5247984779133483e-5
Amillepora06521,7.288202294446597e-5
Amillepora06519,8.981704929077845e-5
Amillepora06520,3.0097397503809233e-5
Amillepora06524,7.794886502774809e-5
Amillepora06525,2.0888070165965255e-4
Amillepora06527,9.243032955583088e-7
Amillepora06535,1.4141185019458425e-4
Amillepora06530,2.56304846834148e-5
Amillepora06532,1.6134047126790515e-4
Amillepora06534,1.541503911560999e-5
Amillepora06533,2.843428510962028e-5
Amillepora06538,1.4690845193639384e-7
Amillepora06541,7.702543239331997e-6
Amillepora06543,1.1940042325758492e-8
Amillepora06544,7.271314841773948e-6
Amillepora06539,1.1777411169844012e-6
Amillepora06550,1.875069607247275e-5
Amillepora06547,4.2768910424101147e-4
Amillepora06549,5.018548496143431e-5
Amillepora06546,1.9802821152318267e-8
Amillepora06552,1.142632889205849e-6
Amillepora06551,3.888111674233825e-6
Amillepora06555,3.985959651320412e-6
Amillepora06559,1.1442433954375536e-5
Amillepora06564,2.2783174574228935e-5
Amillepora06556,2.7536638363606074e-6
Amillepora06553,3.4545466609887314e-4
Amillepora06562,1.063707963962299e-4
Amillepora06563,6.042348976999792e-7
Amillepora06560,1.4804716160897315e-5
Amillepora06557,2.368587378482268e-6
Amillepora06571,5.917924977087657e-7
Amillepora06565,4.949764259128611e-6
Amillepora06570,6.2304051658199166e-6
Amillepora06574,3.877512692066761e-6
Amillepora06572,3.956147210324251e-6
Amillepora06566,1.3380964460514142e-5
Amillepora06569,9.442318383329753e-5
Amillepora06582,6.025718139176445e-8
Amillepora06579,5.794462385942619e-5
Amillepora06577,1.0998633654894473e-4
Amillepora06575,5.917670667558693e-6
Amillepora06581,5.826566787308312e-5
Amillepora06585,5.133458834601252e-6
Amillepora06584,1.4201148774780478e-5
Amillepora06595,1.616977461761402e-5
Amillepora06592,3.643377871242773e-5
Amillepora06594,5.946341162483604e-5
Amillepora06598,8.46208697941346e-5
Amillepora06596,2.2145138031557887e-7
Amillepora06593,1.5503983319097524e-7
Amillepora06591,1.5000829957213788e-5
Amillepora06610,2.987552768120427e-6
Amillepora06590,1.3348679932727952e-5
Amillepora06609,2.217439740042573e-4
Amillepora06616,9.109048155283129e-5
Amillepora06620,9.361893340576866e-5
Amillepora06619,8.512230826740918e-6
Amillepora06614,2.582965620235391e-5
Amillepora06617,3.6414490772602927e-4
Amillepora06621,5.581961800169418e-6
Amillepora06615,3.478958965591998e-4
Amillepora06618,5.785827131597234e-5
Amillepora06623,1.4477597974832642e-4
Amillepora06627,2.418956053189108e-5
Amillepora06622,2.4192905107471176e-8
Amillepora06626,6.258329093350854e-6
Amillepora06624,7.761704454184104e-5
Amillepora06641,7.306189657708544e-6
Amillepora06640,3.926251823718452e-5
Amillepora06631,8.490839895765459e-8
Amillepora06633,6.556874605059595e-6
Amillepora06636,5.196180006998026e-5
Amillepora06638,1.5561701978172195e-4
Amillepora06630,1.7129652331072824e-5
Amillepora06632,6.121453392817492e-5
Amillepora06639,6.303531960447516e-6
Amillepora06637,1.9138585963158202e-5
Amillepora06628,1.4223297436131275e-4
Amillepora06634,3.76319105366264e-5
Amillepora06629,9.167932280852355e-5
Amillepora06647,2.9620399400305917e-6
Amillepora06642,2.2055810268062967e-6
Amillepora06644,7.088400161387598e-5
Amillepora06645,9.293419222892478e-6
Amillepora06648,6.999231872094653e-5
Amillepora06649,9.984186555491578e-6
Amillepora06651,8.521313291435422e-6
Amillepora06652,6.835519248836039e-7
Amillepora06653,2.874114709651005e-4
Amillepora06661,8.673993966316309e-6
Amillepora06660,6.944969512303384e-6
Amillepora06657,1.418467143463541e-4
Amillepora06658,2.685652148941884e-5
Amillepora06655,2.307788746384616e-4
Amillepora06665,2.6569242297475885e-5
Amillepora06668,7.337355345004729e-7
Amillepora06666,2.8086869240851327e-5
Amillepora06662,2.5267660038662095e-6
Amillepora06675,3.481694913975285e-6
Amillepora06681,2.4468129143999546e-6
Amillepora06677,7.979465721399194e-5
Amillepora06678,3.7959894982525145e-6
Amillepora06680,1.745233274305845e-4
Amillepora06692,5.740202062162246e-5
Amillepora06686,1.2834262016665285e-4
Amillepora06691,1.2518009794885258e-5
Amillepora06684,3.003530717087137e-5
Amillepora06683,2.4960431418033795e-4
Amillepora06690,1.191269259646128e-5
Amillepora06689,3.598689542343733e-5
Amillepora06694,7.895583917916137e-7
Amillepora06698,5.244452431905615e-7
Amillepora06695,5.9572086238191e-4
Amillepora06702,2.197032941927816e-10
Amillepora06696,2.552558643722911e-7
Amillepora06701,3.846799734997218e-5
Amillepora06697,9.020074687000963e-5
Amillepora06693,3.0671270381892534e-4
Amillepora06704,1.060798312697556e-5
Amillepora06705,2.4590678616929588e-5
Amillepora06706,1.4692902515217961e-5
Amillepora06710,1.799928187953035e-5
Amillepora06718,4.031166214117971e-6
Amillepora06709,6.405285112510546e-5
Amillepora06716,5.934270297078396e-6
Amillepora06711,6.816831768398502e-7
Amillepora06717,1.1626853296310951e-4
Amillepora06715,7.408877616513762e-6
Amillepora06713,1.2088343909657855e-6
Amillepora06724,9.952258165596391e-5
Amillepora06723,2.681282986145217e-5
Amillepora06721,5.979828673215492e-4
Amillepora06722,3.467190586742223e-5
Amillepora06736,2.5033724055364986e-4
Amillepora06731,3.219748242750304e-8
Amillepora06728,8.549855767885229e-5
Amillepora06730,9.121399612237201e-7
Amillepora06726,2.1061412116306862e-4
Amillepora06725,2.576466782890478e-6
Amillepora06734,5.621774497934318e-7
Amillepora06735,1.3056584820343893e-4
Amillepora06732,1.8627683649552018e-5
Amillepora06737,2.446490452231714e-4
Amillepora06738,6.151772224373735e-5
Amillepora06739,1.998599287704234e-4
Amillepora06727,3.166655906707955e-5
Amillepora06741,1.677403201128854e-5
Amillepora06740,1.6850365857954173e-4
Amillepora06742,5.300091228746482e-7
Amillepora06743,5.562433574209625e-7
Amillepora06756,2.5708347848255037e-4
Amillepora06749,1.5443353060127092e-4
Amillepora06746,4.368539852080979e-5
Amillepora06745,2.7488742194305425e-4
Amillepora06747,1.611541939357893e-4
Amillepora06744,2.8666431578797252e-5
Amillepora06752,9.19826461708085e-5
Amillepora06759,1.5956217975405457e-5
Amillepora06758,2.5987854357593732e-5
Amillepora06751,5.876480345048581e-6
Amillepora06754,2.6576450870133267e-4
Amillepora06755,4.251228598010154e-5
