gene	LD1	PCA.pa.1	coef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora00662	1.9056401565410484e-8	0.0064267779445026565	0	0	0
Amillepora00663	5.328449833945693e-6	0.0051644824013415075	0	0	0
Amillepora00664	9.265637640431114e-6	0.004948033908065518	0	0	0.002666666666666667
Amillepora00665	2.633487797974623e-5	0.0025431961427158432	0	1.5151515151515151e-5	0.010199999999999999
Amillepora00666	8.032523530647304e-6	0.00658606533725895	0	0	0
Amillepora00667	3.0942505839199015e-5	0.010504760217820104	0	0	0
Amillepora00668	9.706093799695597e-5	0.007117575877513233	0	0	0
Amillepora00669	8.885492341553776e-6	0.013056703754625426	0	0	0
Amillepora00670	8.179780781787034e-6	0.0020683130545712178	0	-1.4814814814814815e-5	0.021287276516673354
Amillepora00671	2.291659806491506e-6	0.0022369828715084463	0	0	0
Amillepora00672	4.30933543619247e-6	0.003984891936562912	0	0	0
Amillepora00673	1.4817982918972339e-4	-2.820590983075505e-4	0	0	0
Amillepora00675	2.671735121477644e-4	0.007458880612279788	0	0	0
Amillepora00676	1.0491241990766872e-5	0.0029568603984395283	0	0	0
Amillepora00680	2.599485723016038e-6	0.004363278125657026	0	0	0
Amillepora00681	5.6387304369138956e-5	0.005820845039349852	0	0	0
Amillepora00684	7.285513156467459e-7	0.003183772713850869	0	0	0
Amillepora00688	1.3900126315760705e-5	0.004041857016575781	0	0	0
Amillepora00689	1.4667450728622703e-5	0.008123126177989591	0	0	0
Amillepora00691	2.250923145074908e-6	0.003076433141192411	0	0	0
Amillepora00700	1.3879820887584504e-6	0.0045533302397567045	0	0	0
Amillepora00704	4.997205768987817e-5	0.0013440262465905877	0	0	0
Amillepora00705	1.6266088858409067e-6	0.004777230667327103	0	-2.7586206896551723e-5	0.007714285714286149
Amillepora00710	2.8301896318639558e-5	0.007373012502952385	0	0	0
Amillepora00711	1.6620987946280807e-7	-0.00476325186930427	0	0	0.0033333333333333322
Amillepora00712	9.073987071560827e-5	0.001390097286129657	0	3.007518796992481e-5	0.0048911754911754885
Amillepora00713	2.0951328192332468e-8	2.561484948444427e-4	0	0	0.003908631826197848
Amillepora00714	1.5859984699119843e-5	0.004907077226775269	0	0	0
Amillepora00715	1.8298008583353302e-6	0.008216491314019077	0	0	0
Amillepora00716	5.483663118422087e-6	0.004066882178062101	0	1.6129032258064517e-5	0.011595505617977522
Amillepora00721	1.419157663897292e-6	0.0032566564201614643	0	0	0
Amillepora00722	1.6638835328514445e-4	-0.011445894852345888	0	9.929078014184398e-5	0.029957073582121026
Amillepora00723	4.448705974631821e-4	-0.024530257643943836	0	3.4913245873889127e-4	0.17610486651314025
Amillepora00724	5.963117532360464e-7	-0.0032001389136415825	0	0	0
Amillepora00725	9.489608945456285e-5	0.0011946124676717178	0	4.09488807658144e-5	0.08379085814750914
Amillepora00726	1.5985505013381372e-4	0.002904658869717048	0	4.545454545454546e-5	0.025105060704411587
Amillepora00727	7.005130841521613e-6	-0.003948316452840475	0	-1.5267175572519083e-5	0.011060516292848035
Amillepora00728	5.912360779349609e-5	6.358614352955543e-4	0	0	0
Amillepora00729	1.2490825340311143e-6	0.005760962302370079	0	0	0
Amillepora00731	9.289144197304749e-6	0.008531810589311984	0	0	0
Amillepora00732	6.411562845101062e-5	0.006770643463857746	0	1.5267175572519083e-5	0.0036666666666666926
Amillepora00734	5.876613852184713e-7	0.007671108442143245	0	-1.826841521498014e-6	0.05171740115158534
Amillepora00735	8.978515377847057e-6	0.010467938089906642	0	1.0511285627986161e-4	0.05185529076110447
Amillepora00736	2.3348168398443223e-6	0.009554282935037683	0	0	0
Amillepora00737	1.442689254092932e-5	0.0014993227461452142	0	0	0
Amillepora00738	9.76546414798308e-6	0.004417731447165251	0	0	0
Amillepora00740	2.1404302934534226e-6	-9.442512754514141e-4	0	0	0
Amillepora00743	5.882980077267986e-6	0.00378460955227443	0	0	0
Amillepora00747	3.2632350735147237e-9	0.008104661896326682	0	0	0
Amillepora00748	3.304034275618455e-6	0.0012809414069858659	0	0	0
Amillepora00749	1.255016113099876e-5	0.008172556188939459	0	0	0
Amillepora00750	4.7793814565357016e-8	0.006889497097804328	0	2.962962962962963e-5	0.010666666666666668
Amillepora00751	8.761750789090628e-6	0.004443501062775885	0	2.91970802919708e-5	0.020595918367346953
Amillepora00752	2.1658799368020214e-5	0.005366612357781494	0	0	0
Amillepora00753	1.8002223544742645e-6	0.006865276656682277	0	0	0
Amillepora00754	3.2796293819262773e-7	-0.002456071509917302	0	0	0
Amillepora00755	2.5980213223589463e-6	0.003283854948690522	0	4.3478260869565214e-5	0.018443997317236723
Amillepora00757	6.850965396685138e-5	0.004126791834025354	0	0	0
Amillepora00758	3.6820119456095314e-6	0.0021256746839621557	0	-4.411764705882353e-5	0.00748863035430989
Amillepora00759	1.5159951054354692e-5	0.0029785006585662187	0	0	0
Amillepora00760	4.64975609602835e-7	0.006007376235179386	0	0	0
Amillepora00761	1.0190647364424959e-4	0.007515192643344911	0	0	0
Amillepora00762	2.8699516852749697e-5	0.007960991678043412	0	0	0
Amillepora00763	2.2395271302219793e-5	0.011775554080396279	0	0	0
Amillepora00765	1.9670264706285147e-5	0.018027840305455966	0	1.5037593984962405e-4	0.14054376930350343
Amillepora00766	1.1553162535585154e-4	0.005366690197701252	0	0	0
Amillepora00767	2.95234454952256e-4	0.0067205342414235125	0	4.1666666666666665e-5	0.03326536731634184
Amillepora00768	9.41059615718801e-6	0.010971649760787397	0	0	0
Amillepora00769	8.142901849891786e-5	0.009889452252753618	0	1.0423416991597562e-4	0.017339332798355315
Amillepora00770	9.386977499421513e-5	0.008818797559031902	0	0	0
Amillepora00773	5.175433622854884e-7	0.007013209967658359	0	0	0
Amillepora00774	2.7886564600741472e-5	0.002677334860395592	0	0	0
Amillepora00775	1.1835513223175934e-5	-6.67568034846827e-4	0	0	0.0020000000000000005
Amillepora00777	6.431915977342931e-6	0.006000934408671934	0	0	0
Amillepora00779	2.7456107814756823e-5	9.013786738106995e-4	0	4.545454545454546e-5	0.018737714645181855
Amillepora00780	8.010707184280088e-5	0.007553669563143754	0	0	0
Amillepora00781	1.4478495926320721e-6	0.0025661148536996084	0	0	0
Amillepora00782	3.4435924012913315e-8	0.0022360528249080547	0	0	0
Amillepora00784	3.919483538843278e-5	-0.0030321647948618295	0	0	0
Amillepora00786	3.4900175328510272e-6	0.0014273607569238855	0	0	0
Amillepora00787	5.712770499159534e-6	0.0024770759148252165	0	0	0
Amillepora00788	1.7549135150311407e-5	0.007813582652926584	0	-1.4184397163120568e-5	0.0032
Amillepora00789	7.492734162679113e-5	6.415739260626099e-4	0	-1.4925373134328359e-5	0.010509403903943422
Amillepora00790	1.0456306884239823e-6	0.006917213399089732	0	1.4285714285714285e-5	0.021659999999999995
Amillepora00791	5.605215354223884e-6	4.989524645230886e-4	0	0	0
Amillepora00794	6.437337071651696e-6	0.007536317463497629	0	0	0
Amillepora00798	2.620386158589383e-4	0.003839943143423498	0	0	0
Amillepora00801	3.575439201324105e-5	0.0023433100354863096	0	0	0.007157894736842113
Amillepora00802	6.883412959584746e-6	-0.0055063603418668665	0	0	0
Amillepora00803	1.9425242007918176e-5	0.008322002207885565	0	0	0
Amillepora00805	9.481340189063163e-11	0.00999972627466167	0	0	0
Amillepora00825	1.1110465203045685e-7	0.012551692154913283	0	0	0.005714285714285713
Amillepora00827	2.4105287820857372e-4	0.007033402030859381	0	2.9411764705882354e-5	0.023123058708823748
Amillepora00828	2.4510502890660003e-7	-0.005825336128518697	0	2.9411764705882354e-5	0.03815447154471549
Amillepora00829	1.7457263852277646e-8	0.002300091404360979	0	0	0
Amillepora00831	2.8855256068229857e-5	-9.938521461382816e-5	0	0	0
Amillepora00833	1.2476322910584557e-6	0.0010093730562405479	0	0	0
Amillepora00834	1.846823920937231e-5	0.004322763156579267	0	0	0
Amillepora00836	3.691725599611367e-5	0.010502215993930248	0	0	0.0038095238095239097
Amillepora00837	2.4008811453015074e-7	0.004376059904434818	0	0	0
Amillepora00838	4.185533280198477e-8	0.00591159221240039	0	1.3422818791946309e-5	0.012033333333333332
Amillepora00839	5.988315361025561e-6	0.005276292464373489	0	0	0
Amillepora00840	1.8302996149701597e-6	0.007949848525050965	0	0	0
Amillepora00841	1.462038012165879e-4	0.017894532891044725	0	0.003120603593682665	2.1223898579788276
Amillepora00844	1.5495195597578686e-6	0.006233508573745875	0	0	0
Amillepora00845	2.106229706275227e-5	0.002545033757408822	0	0	0.003
Amillepora00846	1.8779963642895363e-5	0.003696726663204117	0	0	0
Amillepora00849	7.457942491461759e-5	-0.006563334051855319	0	0	0
Amillepora00850	8.043669815545211e-7	0.004425881294085168	0	0	0
Amillepora00851	1.2855238560026764e-5	0.004190244718070087	0	0	0
Amillepora00852	1.86842189411419e-5	-0.001249315633883781	0	0	0
Amillepora00853	1.268677339589474e-5	0.007669719306023058	0	0	0
Amillepora00854	7.592600354431234e-6	0.00674919379831688	0	0	0
Amillepora00856	6.142007046339021e-7	0.012374666920243796	0	0	0
Amillepora00857	1.7431206953512841e-6	0.00956661292488972	0	0	0
Amillepora00858	5.698426028965019e-5	0.0060657172630225195	0	0	0
Amillepora00859	2.693510700456269e-7	0.01059710483407284	0	9.918946301925025e-5	0.050959719877655574
Amillepora00861	2.2371290320067593e-9	0.004290901237876383	0	-2.73972602739726e-5	0.007661207204452353
Amillepora00862	1.2332308202980634e-4	0.004967943877711614	0	-2.91970802919708e-5	0.0037333333333333806
Amillepora00863	9.456971940400927e-6	0.005205888207060129	0	0	0
Amillepora00864	3.3980883411968845e-5	-3.279458817899908e-4	0	0	0
Amillepora00865	2.080847543838641e-5	0.004566197259819083	0	0	0
Amillepora00866	1.3340899500931794e-5	0.003754303888900881	0	0	0
Amillepora00867	5.121341153112375e-4	-0.002314949703664131	0	0	0
Amillepora00911	1.8940425508397349e-6	0.007518696714117591	0	0	0
Amillepora00912	4.137329267781817e-6	0.007623032083039469	0	0	0
Amillepora00914	4.45779602744664e-5	0.012691923087186143	0	0	0
Amillepora00915	8.998978656029489e-5	0.01065356553281145	0	0	0
Amillepora00916	1.1361478069810864e-5	0.006333888591246878	0	0	0
Amillepora00917	6.4186300537270465e-9	0.011212413911016586	0	0	0
Amillepora00919	1.3438899593227051e-5	-0.0025851816274824833	0	1.5037593984962406e-5	0.007891156462585059
Amillepora00921	2.6643916311862316e-5	0.0048870818243178646	0	0	0
Amillepora00922	2.1548016643828384e-6	0.01361015355340808	0	5.5944055944055945e-5	0.003974683544311688
Amillepora00923	8.33043207870461e-5	0.0021599625180267336	0	0	0
Amillepora00924	1.1372725951176336e-4	0.0012335185073177838	0	0	0
Amillepora00925	3.0985247359195624e-7	0.004592490614239406	0	0	0
Amillepora00926	4.215922330118111e-5	-0.004524864987526713	0	6.912765106042416e-5	0.07372526025787988
Amillepora00929	2.5067233297864687e-6	-0.0038455065875110358	0	0	0
Amillepora00930	2.9794440096832393e-6	0.008111383656255423	0	0	0
Amillepora00931	1.3173628262990857e-5	0.0015264234665753199	0	0	0
Amillepora00932	2.8149405231401136e-5	0.003351346699123414	0	0	0
Amillepora00934	3.6524849055809985e-6	0.004456878589331504	0	0	0
Amillepora00935	2.1527587997391224e-5	-0.003907815402474565	0	0	0
Amillepora00936	1.3686019205005293e-4	0.004592502859515352	0	1.45985401459854e-5	0.011071584699453544
Amillepora00937	2.4604968043855132e-5	0.008672122188900693	0	0	0
Amillepora00938	3.2772081500232375e-5	0.004662195113445407	0	0	0
Amillepora00939	2.3040552873342763e-5	0.007102064124262895	0	0	0
Amillepora00940	4.202850441975669e-5	0.006728925674855254	0	1.4492753623188407e-5	0.015548209671467646
Amillepora00941	4.744240072456306e-5	0.004812510349933379	0	5.5172413793103446e-5	0.0037517730496453793
Amillepora00943	9.343074206513552e-6	0.008300270819274614	0	0	0
Amillepora00944	2.127151581202834e-6	0.007416128516771653	0	1.222399647596498e-5	0.03238078182908403
Amillepora00946	4.981966760572951e-7	0.011053425149869588	0	0	0
Amillepora00947	2.503099000784368e-7	0.006352394936085031	0	-1.4388489208633095e-5	0.017684210526315785
Amillepora00948	2.7238493251993082e-5	0.008378471048507571	0	6.0507409070498424e-5	0.007880882672120521
Amillepora00950	8.549519215231259e-6	0.008924714683310528	0	3.076923076923077e-5	0.014545454545454533
Amillepora00951	3.250813783338409e-6	0.00949201739038492	0	0	0
Amillepora00952	2.374173575396302e-5	-1.7645967607642115e-4	0	0	0.003908631826189094
Amillepora00953	6.693845140526283e-6	0.008105167637211388	0	1.0155962820984089e-4	0.01572385185185186
Amillepora00954	8.063400627238686e-10	0.007856935178229465	0	0	0
Amillepora00955	8.216281162819161e-6	0.0037457006030167782	0	0	0
Amillepora00956	3.2651361215202595e-5	0.003396418892320011	0	0	0
Amillepora00957	4.338101162444417e-6	0.007759732265529587	0	0	0
Amillepora00958	4.184701089953785e-6	-8.017304335641478e-5	0	0	0
Amillepora00964	2.118291141250336e-5	0.010600657957067626	0	5.882352941176471e-5	0.02571012145748989
Amillepora00965	1.3334398775465092e-5	0.0029332329124498575	0	0	0
Amillepora00966	8.573956458795601e-8	0.0018068679190622681	0	0	0
Amillepora00967	1.164132399419725e-5	0.008368791379043611	0	0	0.003
Amillepora00968	4.319774199944999e-5	-0.003652286603219149	0	0	0
Amillepora00969	1.3135036071738637e-4	0.007166566204436373	0	0	0
Amillepora00970	3.481473791395144e-4	-0.0012398024061782717	0	5.797101449275363e-5	0.007736092784221143
Amillepora00971	3.7304327529121196e-4	0.0025226015202637455	0	0	0
Amillepora00972	1.7508300328037107e-5	-2.3065755343824e-4	0	1.3605442176870747e-5	0.027811111111111116
Amillepora00973	3.041570223629528e-10	0.004759902543430365	0	0	0
Amillepora00974	1.2839497021764227e-5	-2.916109408761637e-4	0	0	0
Amillepora00975	4.324735266384775e-5	0.006369029329222819	0	0	0
Amillepora00976	5.908577826392358e-6	0.009578347870377275	0	0	0
Amillepora00977	3.647701326970377e-5	0.006351506111882394	0	9.655172413793103e-5	0.032608900665567805
Amillepora00979	7.548947550311015e-6	0.004449010588211374	0	0	0
Amillepora00980	1.1852591290351562e-5	0.001093371989151434	0	0	0
Amillepora00981	2.5660700513635676e-5	0.0017211764228193622	0	0	0
Amillepora00983	1.2617961319138993e-7	0.0014277177349492224	0	0	0
Amillepora00984	3.913704772467065e-6	0.0015839414999359465	0	0	0
Amillepora00985	8.249180000996984e-9	0.007000920528260767	0	0	0
Amillepora00987	2.5699802521218168e-6	0.00227930063526627	0	0	0
Amillepora00988	4.774014555264607e-4	0.0037803585165439644	0	0	0
Amillepora00989	2.23453840108999e-6	-0.0034072819245290374	0	0	0
Amillepora00990	3.899957762298544e-5	-0.0031145065567800938	0	0	0
Amillepora00991	7.2077241341437e-5	-0.006510888667367141	0	0	0
Amillepora00993	2.602158972348673e-7	0.008044851368979576	0	0	0
Amillepora00994	9.424817824719035e-6	0.005030481261872497	0	0	0
Amillepora00996	2.7726964690203575e-7	-0.006559874371234024	0	0	0
Amillepora00998	1.0321919519838747e-6	-0.0013114356823422568	0	0	0
Amillepora01000	6.229357732832622e-6	0.005866947289710009	0	0	0
Amillepora01002	4.145604324948639e-6	0.008454149836389157	0	0	0
Amillepora01003	9.746043856073659e-5	0.0078046437814301576	0	0	0
Amillepora01006	3.8154521221046664e-5	0.012291887986153618	0	0	0
Amillepora01007	4.397236063441064e-7	0.006929497222252846	0	0	0
Amillepora01009	2.5680542913793513e-8	0.004665061026367845	0	0	0
Amillepora01010	8.350517922593849e-5	0.016028687101880594	0	0	0
Amillepora01011	9.143424524206006e-6	0.012117381561581103	0	5.755395683453238e-5	0.007775050301810836
Amillepora01012	3.1332559039145766e-7	-0.003177491207620915	0	5.802553579571364e-5	0.012053724053724063
Amillepora01013	2.492566261449613e-7	0.006433315392238989	0	0	0
Amillepora01014	9.14136632127184e-5	0.013895853975298992	0	0	0
Amillepora01015	6.098679483358979e-7	0.009772355434542381	0	0	0
Amillepora01016	4.506679239678322e-5	0.010794620019270113	0	0	0
Amillepora01017	2.547923239013428e-5	-0.001401451940472702	0	0	0
Amillepora01018	4.970657573631496e-5	0.005145922398320838	0	0	0
Amillepora01019	1.299194005894908e-4	-0.002638069822267372	0	0	0.003960784313730812
Amillepora01020	1.2771641800439425e-5	0.014575392874663627	0	0	0
Amillepora01021	1.316214944591296e-4	0.011571289598410672	0	1.547664782393941e-5	0.007682092484034115
Amillepora01022	3.0800085519257464e-5	-0.0018073796814761455	0	-4.1666666666666665e-5	0.015000000000000006
Amillepora01024	4.006503462490504e-5	0.0019573777965649387	0	0	0
Amillepora01025	6.381075341883763e-6	0.006013921236932138	0	0	0
Amillepora01026	1.6758864024061124e-5	0.008393711847449574	0	1.4184397163120568e-5	0.02148586545729404
Amillepora01027	1.2075284876692105e-5	0.0023087881344396976	0	0	0
Amillepora01030	1.0824170264804497e-4	0.004635038794896739	0	0	0
Amillepora01031	5.209749190697538e-6	0.0033101702556532484	0	0	0
Amillepora01032	1.1218908073074934e-4	0.007492969297336142	0	-1.36986301369863e-5	0.01463700234192045
Amillepora01037	1.4247179342345793e-4	0.007211861458331047	0	0	0
Amillepora01038	3.564734456398946e-4	0.0060987818385987306	0	0	0
Amillepora01039	6.31354634505712e-6	0.006807939304153417	0	0	0
Amillepora01040	9.808923129094353e-6	0.005625397028731865	0	-1.4705882352941177e-5	0.018679536679536674
Amillepora01041	4.0741529532681425e-5	0.001262802608080259	0	0	0
Amillepora01043	6.044675936393009e-5	0.008567498743289206	0	0	0
Amillepora01044	1.1527258314144555e-5	0.006083698578792077	0	0	0
Amillepora01047	4.96949668095366e-5	0.009069906714126866	0	0	0
Amillepora01048	2.522858105070534e-5	0.005354724724122199	0	1.4825938855389826e-4	0.02530036013840092
Amillepora01049	2.28232054031728e-6	0.007181986447702346	0	0	0
Amillepora01050	2.00278694653586e-5	-0.0010386393969198855	0	0	0
Amillepora01052	3.648076564966623e-5	0.002861915939117744	0	0	0
Amillepora01054	4.484811667933283e-5	0.005757357250406135	0	2.8985507246376814e-5	0.019475238095238098
Amillepora01057	8.69998003108619e-6	0.004179810904127936	0	0	0
Amillepora01059	2.0194956189582513e-8	6.679929840712023e-4	0	0	0
Amillepora01061	4.41820945796713e-5	-0.011195138071558705	0	7.462686567164178e-5	0.0039661016949152665
Amillepora01062	3.2094695260786264e-11	0.009452964996660082	0	1.4184397163120568e-5	0.009239016086149889
Amillepora01063	1.480161573192473e-6	0.004917543709942848	0	0	0
Amillepora01064	3.0163060314959253e-7	0.012704367442434878	0	1.5602836879432625e-4	0.004988083735909811
Amillepora01065	1.211396096321943e-5	0.010365895391068185	0	0	0
Amillepora01066	4.909679429510471e-6	0.0018227745843146805	0	0	0
Amillepora01067	1.6938916415463317e-5	0.014047933821838849	0	1.4509440139692242e-4	0.11000212742993142
Amillepora01068	3.5753932707862416e-5	0.011782543812503127	0	0	0
Amillepora01070	4.251293966319189e-6	0.0024560088589889047	0	-4.225352112676056e-5	0.012
Amillepora01071	6.257508862228033e-5	0.00781106751592971	0	0	0
Amillepora01072	7.704727280307215e-5	0.013880806773223574	0	1.3953488372093022e-4	0.027768656716418833
Amillepora01075	1.5846577160257117e-4	0.004474595854521797	0	0	0
Amillepora01077	6.007873507905833e-8	0.0027822299355824568	0	0	0.007695977808599167
Amillepora01078	3.126886217328171e-4	0.02119234428426447	0	0.0010957698402504642	0.7948877219083069
Amillepora01079	2.2289916081985085e-4	0.018569105740290096	0	7.050591541305908e-4	0.3404766465713725
