gene	lassoCoef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora18464	0	4.195804195804196e-5	0.024806587091069872
Amillepora18465	0	0	0
Amillepora18468	0	1.6e-5	0.01866666666666667
Amillepora18469	0	0	0
Amillepora18470	0	0	0
Amillepora18479	0	4.5132891291023565e-5	0.010948535433070884
Amillepora18473	0	0	0.006545454545454545
Amillepora18486	0	0	0
Amillepora18484	0	0	0
Amillepora18489	0	0	0
Amillepora18485	0	0	0
Amillepora18482	0	0	0
Amillepora18487	0	0	0
Amillepora18488	0	0	0
Amillepora18490	0	0	0
Amillepora18506	0	2.7586206896551723e-5	0.007466666666666668
Amillepora18491	0	0	0
Amillepora18498	0	0	0
Amillepora18500	0	3.05028305028305e-4	0.1216331362717388
Amillepora18493	0	0	0
Amillepora18501	0	0	0
Amillepora18492	0	0	0
Amillepora18502	0	4.511278195488722e-5	0.03029333764166637
Amillepora18499	0	0	0
Amillepora18496	0	0	0
Amillepora18514	0	0	0.0038656002941793873
Amillepora18515	0	0	0
Amillepora18516	0	0	0
Amillepora18508	0	9.883793519330666e-4	0.3908797156621518
Amillepora18507	0	0	0
Amillepora18525	0	1.2404870624048705e-4	0.12131798131253214
Amillepora18524	0	6.191259398496241e-5	0.05358649606327623
Amillepora18521	0	-2.7972027972027973e-5	0.0032
Amillepora18523	0	0	0
Amillepora18518	0	0	0
Amillepora18532	0	1.3888888888888888e-5	0.0038709677419355585
Amillepora18527	0	0	0
Amillepora18526	0	0	0.005333333333333333
Amillepora18529	0	1.3793103448275862e-5	0.018815448760149196
Amillepora18528	0	0	0
Amillepora18533	0	8.510638297872341e-5	0.022678796290454842
Amillepora18534	0	0	0
Amillepora18531	0	-2.7972027972027973e-5	0.003666666666666668
Amillepora18536	0	0	0
Amillepora18537	0	0	0
Amillepora18538	0	0	0
Amillepora18535	0	0	0
Amillepora18543	0	0	0
Amillepora18539	0	0	0
Amillepora18541	0	0	0
Amillepora18540	0	4.1666666666666665e-5	0.012107180650038345
Amillepora18545	0	0	0.007333333333333336
Amillepora18550	0	0	0
Amillepora18549	0	0	0
Amillepora18553	0	0	0
Amillepora18552	0	0	0
Amillepora18546	0	1.4814814814814815e-5	0.011429691876750695
Amillepora18547	0	0	0
Amillepora18554	0	0	0
Amillepora18557	0	1.1579374185251001e-4	0.05754602459874442
Amillepora18556	0	-2.7777777777777776e-5	0.002666666666666667
Amillepora18555	0	0	0
Amillepora18558	0	0	0
Amillepora18572	0	0	0
Amillepora18560	0	0	0.003968253968253976
Amillepora18561	0	0	0
Amillepora18563	0	1.3333333333333334e-4	0.026693225246091457
Amillepora18562	0	0	0
Amillepora18581	0	0	0
Amillepora18576	0	0	0.003959595959600847
Amillepora18570	0	0	0.0037142857142857116
Amillepora18584	0	-4.3478260869565214e-5	0.015000000000000006
Amillepora18575	0	0	0
Amillepora18580	0	0	0
Amillepora18574	0	4.3908472479901056e-5	0.02126476190476525
Amillepora18579	0	0	0
Amillepora18566	0	0	0
Amillepora18565	0	0	0
Amillepora18582	0	0	0
Amillepora18577	0	0	0
Amillepora18585	0	0	0
Amillepora18599	0	0	0
Amillepora18595	0	0	0
Amillepora18591	0	0	0
Amillepora18610	0	0	0
Amillepora18608	0	4.4444444444444447e-5	0.018588007736943895
Amillepora18613	0	-1.5873015873015872e-5	0.0038709677419354804
Amillepora18611	0	0	0
Amillepora18621	0	2.857142857142857e-5	0.020579585363090503
Amillepora18614	0	0	0
Amillepora18617	0	-1.4388489208633095e-5	0.001857142857142854
Amillepora18635	0	0	0
Amillepora18632	0	0	0
Amillepora18629	0	0	0
Amillepora18643	0	0	0
Amillepora18638	0	0	0
Amillepora18637	0	0	0
Amillepora18670	0	0	0
Amillepora26258	-0.04173050569926964	3.574982871744086e-4	0.09025347776698359
Amillepora26274	0	0	0
Amillepora26281	0	0	0
Amillepora26269	0	0	0
Amillepora26273	0	0	0
Amillepora26259	0	0	0
Amillepora26270	0	0	0
Amillepora26271	0	0	0
Amillepora26261	0	0	0.010971428571428573
Amillepora26264	0	0	0
Amillepora26268	0	0	0
Amillepora26262	0	0	0
Amillepora26265	0	0	0
Amillepora26266	0	-1.5873015873015872e-5	0.027771428571428572
Amillepora26263	0	0	0.003636363636363637
Amillepora26272	0	0	0
Amillepora26284	0	0	0.0073475765613696354
Amillepora26290	0	0	0
Amillepora26283	0	0	0.011401873560321348
Amillepora26282	0	0	0
Amillepora26285	0	0	0
Amillepora26292	0	2.9411764705882354e-5	0.013447272727272733
Amillepora26295	0	0	0
Amillepora26293	0	0	0
Amillepora26296	0	0	0
Amillepora26291	0	0	0
Amillepora26294	0	0	0
Amillepora26297	0	0	0
Amillepora26299	0	8.571428571428571e-5	0.003920706401765983
Amillepora26298	0	0	0.01552941176470589
Amillepora26301	0	0	0
Amillepora26300	0	-1.3986013986013986e-5	0.02220355513607049
Amillepora26305	0	0	0
Amillepora26306	0	0	0
Amillepora26313	0	0	0
Amillepora26311	0	1.3986013986013986e-5	0.02194285714285715
Amillepora26310	0	0	0
Amillepora26314	0	0	0
Amillepora26319	0	-1.3986013986013986e-5	0.0026666666666666666
Amillepora26322	0	0	0
Amillepora26329	0	0	0
Amillepora26327	0	0	0
Amillepora26325	0	1.0213955488657134e-4	0.05143140370153529
Amillepora26332	0	-1.5748031496062993e-5	0.0038548733361957943
Amillepora26337	0	1.167883211678832e-4	0.03164521393873912
Amillepora26352	0	0	0
Amillepora26355	0	0	0
Amillepora26391	0	0	0
Amillepora26390	0	0	0
Amillepora26392	0	-4.651162790697674e-5	0.012992481203007517
Amillepora26401	0	2.857142857142857e-5	0.01306005424254164
Amillepora26402	0	0	0.0013075268817204346
Amillepora26398	0	0	0
Amillepora26416	0	0	0
Amillepora26413	0	0	0
Amillepora26409	0	2.9850746268656717e-5	0.024459843924191774
Amillepora26418	0	-2.73972602739726e-5	0.003857142857142982
Amillepora26421	0	0	0
Amillepora26426	0	0	0
Amillepora26431	0	0	0
Amillepora26450	0	0	0
Amillepora26436	0	0	0
Amillepora26438	0	4.6875e-5	0.007466666666666668
Amillepora26455	0	0	0
Amillepora26478	0	0	0
Amillepora26477	0	0	0.040658823529411775
Amillepora26483	0	0	0
Amillepora26480	0	0	0.0026666666666666666
Amillepora26476	0	0	0
Amillepora26479	0	0	0
Amillepora26488	0	0	0
Amillepora26485	0	0	0
Amillepora26489	0	0	0
Amillepora26484	0	0	0
Amillepora26482	0	0	0
Amillepora26487	0	0	0
Amillepora26498	0	0	0
Amillepora26494	0	0	0
Amillepora26500	0	0	0
Amillepora26501	0	0	0
Amillepora26502	0	0	0
Amillepora26504	0	-4.3165467625899284e-5	0.031329523809523814
Amillepora26509	0	0	0
Amillepora26507	0	0	0
Amillepora26505	0	0	0
Amillepora26510	0	0	0
Amillepora26513	0	-2.7210884353741494e-5	0.003
Amillepora26512	0	0	0
Amillepora26521	0	0	0
Amillepora26515	0	0	0.008400000000000003
Amillepora26508	0	-6.304176516942483e-7	0.03167877050485743
Amillepora26517	0	5.3691275167785237e-5	0.04583554376657824
Amillepora26516	0	0	0
Amillepora26503	0	0	0
Amillepora26511	0	0	0
Amillepora26519	0	0	0
Amillepora26506	0	0	0
Amillepora26518	0	0	0
Amillepora26528	0	0	0
Amillepora26529	0	0	0
Amillepora26523	0	0	0
Amillepora26525	0	0	0
Amillepora26526	0	0	0.0038316334072588916
Amillepora26530	0	2.877697841726619e-5	0.007869918699186997
Amillepora26522	0	0	0
Amillepora26531	0	0	0
Amillepora26541	0	-2.91970802919708e-5	0.0236
Amillepora26537	0	0	0
Amillepora26542	0	0	0
Amillepora26539	0	1.5503875968992248e-5	0.003428571428571429
Amillepora26544	0	6.0606060606060605e-5	0.02074550325296815
Amillepora26532	0	0	0.01908771929824562
Amillepora26543	0	1.3986013986013986e-5	0.03742844114389988
Amillepora26545	-0.07368209280473853	3.422729775670952e-4	0.0651562948367606
Amillepora26536	0	0	0
Amillepora26540	0	0	0.0035555555555555553
Amillepora26533	0	9.446717665895748e-5	0.00782596505653069
Amillepora26538	0	0	0.011076923076923076
Amillepora26551	0	-2.255639097744358e-6	0.01753562200073827
Amillepora26546	0	0	0
Amillepora26549	0	0	0
Amillepora26547	0	0	0
Amillepora26548	0	0	0
Amillepora26552	0	0	0
Amillepora26557	0	0	0
Amillepora26555	0	0	0
Amillepora26558	0	0	0
Amillepora26553	0	0	0
Amillepora26554	0	0	0
Amillepora26560	0	0	0.00923076923076923
Amillepora26559	0	-3.2e-5	0.027321803399852244
Amillepora26566	0	0	0
Amillepora26563	0	0	0.011700000000001496
Amillepora26562	0	0	0
Amillepora26565	0	0	0
Amillepora26567	0	0	0.01561524117043382
Amillepora26568	0	0	0
Amillepora26570	0	-4.10958904109589e-5	0.012518827620467065
Amillepora26569	0	0	0
Amillepora26581	0	0	0
Amillepora26577	0	0	0.003864691081920057
Amillepora26580	0	2.8368794326241135e-5	0.0076513652338469455
Amillepora26578	0	5.797101449275363e-5	0.011182013358778619
Amillepora26579	0	0	0
Amillepora26574	0	0	0
Amillepora26588	0	0	0
Amillepora26585	0	0	0
Amillepora26582	0	0	0
Amillepora26586	0	0	0
Amillepora26583	0	0	0
Amillepora26584	0	0	0
Amillepora26597	0	0	0
Amillepora26596	0	1.4251207729468597e-4	0.08547969030094435
Amillepora26594	0	-1.45985401459854e-5	0.003897435897436111
Amillepora26593	0	0	0
Amillepora26595	0	0	0
Amillepora26587	0	-1.5384615384615384e-5	0.00819636300052585
Amillepora26591	0	4.1379310344827587e-5	0.007501982934743409
Amillepora26590	0	0	0
Amillepora26602	0	0	0
Amillepora26599	0	0	0
Amillepora26603	0	2.73972602739726e-5	0.0039011019283746577
Amillepora26598	0	1.5136876006441225e-5	0.022871763877969215
Amillepora26600	0	0	0
Amillepora26607	0	3.8873689010487917e-4	0.1059703921783697
Amillepora26611	0	0	0
Amillepora26609	0	0	0
Amillepora26613	0	0	0
Amillepora26608	0	0	0.007608743169398906
Amillepora26612	0	0	0
Amillepora26610	0	0	0.0035555555555555553
Amillepora26606	0	0	0
Amillepora26614	0	5.6338028169014086e-5	0.048672216450216466
Amillepora26615	0	1.4388489208633095e-5	0.005333333333333334
Amillepora26616	0	4.511278195488722e-5	7.714285714286006e-4
Amillepora26620	0	0	0
Amillepora26618	0	1.5384615384615384e-5	0.013912885375494212
Amillepora26622	0	0	0
Amillepora26619	0	0	0.017983136916738543
Amillepora26617	0	0	0
Amillepora26623	0	-1.5503875968992248e-5	0.006980044078140793
Amillepora26630	0	0	0
Amillepora26625	0	0	0
Amillepora26624	0	0	0
Amillepora26626	0	0	0
Amillepora26631	0	0	0
Amillepora26634	0	0	0
Amillepora26644	0	0	0
Amillepora26635	0	0	0
Amillepora26642	0	0	0
Amillepora26643	0	0	0
Amillepora26640	0	0	0
Amillepora26637	0	0	0
Amillepora26638	0	0	0
Amillepora26653	0	9.16030534351145e-5	0.0711538589476103
Amillepora26654	0	0	0
Amillepora26649	0	0	0
Amillepora26645	0	0	0
Amillepora26652	0	0	0
Amillepora26647	0	0	0
Amillepora26648	0	-1.4814814814814815e-5	0.007692307692307878
Amillepora26661	0	0	0
Amillepora26664	0	4.4444444444444447e-5	0.027447939256064046
Amillepora26656	0	0	0
Amillepora26657	0	0	0
Amillepora26666	0	0	0
Amillepora26670	0	2.8985507246376814e-5	0.02507046070460706
Amillepora26672	0	0	0.0020000000000000005
Amillepora26674	0	0	0
Amillepora26673	0	0	0
Amillepora26677	0	0	0
Amillepora26686	0	0	0
Amillepora26693	0	0	0
Amillepora26695	0	0	0
Amillepora26692	0	0	0
Amillepora26690	0	2.7586206896551723e-5	0.0039661016949152665
Amillepora26699	0	0	0
Amillepora26700	0	0	0
Amillepora26701	0	0	0
Amillepora26697	0	0	0
Amillepora26705	0	9.904688494102678e-5	0.09604145579694406
Amillepora26708	0	1.5314415134559022e-5	0.04506601262091941
Amillepora26712	0	1.5267175572519083e-5	0.003333333333333334
Amillepora26714	0	0	0
Amillepora26715	0	0	0
Amillepora26713	0	0	0
Amillepora26716	0	0	0
Amillepora26718	0	0	0
Amillepora26719	0	5.555555555555555e-5	0.0118899470899471
Amillepora26725	0	0	0
Amillepora26728	0	-2.73972602739726e-5	0.0019200000000000018
Amillepora26733	0	0	0
Amillepora26735	0	0	0
Amillepora26741	0	0	0
Amillepora26746	0	0	0
Amillepora26747	0	0	0
Amillepora26751	0	3.076923076923077e-5	0.006222222222222221
Amillepora26756	0	0	0
Amillepora26754	0	0	0
Amillepora26765	0	0	0.0039042580645161423
Amillepora26764	0	0	0
Amillepora26762	0	0	0
Amillepora26761	0	0	0
Amillepora26758	0	0	0.006222222222222221
Amillepora26778	0	0	0
Amillepora26782	0	0	0
Amillepora26776	0	0	0
Amillepora26777	0	7.043621878946857e-5	0.020488449358842614
Amillepora26787	0	0	0
Amillepora26792	0	0	0.006666666666666668
Amillepora26786	0	0	0
Amillepora26783	0	0	0
Amillepora26785	0	-1.4388489208633095e-5	0.003
Amillepora26802	0	2.691176789537445e-4	0.1769320251356727
Amillepora26804	0	0	0
Amillepora26793	0	-1.639344262295082e-5	0.006857142857142858
Amillepora26795	0	0	0
Amillepora26794	0	0	0
Amillepora26797	0	0	0
Amillepora26803	0	0	0
Amillepora26800	0	0	0
Amillepora26799	0	-2.9850746268656717e-5	0.003
Amillepora26808	0	0	0
Amillepora26807	0	4.829192557430626e-4	0.15308786666703061
Amillepora26806	0	0	0.008870121029617109
Amillepora26809	0	0	0.003
Amillepora26805	0	-2.962962962962963e-5	0.026148743088078633
Amillepora26810	0	0	0
Amillepora26811	0	-1.4285714285714285e-5	0.02147368421052633
Amillepora26817	0	-2.7777777777777776e-5	0.008446153846153848
Amillepora26813	0	0	0
Amillepora26812	0	0	0
Amillepora26816	0	-1.5151515151515151e-5	0.010999999999999914
Amillepora26814	0	2.6845637583892618e-5	0.013863247863247864
Amillepora26824	0	0	0
Amillepora26819	0	0	0
Amillepora26827	0	0	0
Amillepora26832	0	0	0
Amillepora26828	0	0	0
Amillepora26825	0	0	0
Amillepora26826	0	-2.877697841726619e-5	0.008315921089191448
Amillepora26829	0	0	0
Amillepora26830	0	1.546772124236913e-4	0.02430508183568962
Amillepora26838	0	0	0
Amillepora26835	0	0	0
Amillepora26837	0	0	0
Amillepora26834	0	6.666666666666667e-5	0.033840691366650716
Amillepora26839	0	0	0
Amillepora26843	0	0	0
Amillepora26841	0	0	0
Amillepora26844	0	0	0.003915096251266448
Amillepora26840	0	0	0
Amillepora26850	0	0	0
Amillepora26848	0	0	0
Amillepora26847	0	0	0
Amillepora26851	0	0	0
Amillepora26849	0	0	0
Amillepora26846	0	-2.8368794326241135e-5	0.011657142857142843
Amillepora26857	0	0	0
Amillepora26855	0	0	0
Amillepora26854	0	0	0
Amillepora26852	0	0	0.00396521739130435
Amillepora26853	0	0	0
Amillepora26858	0	0	0
Amillepora26856	0	0	0
Amillepora26860	0	0	0
Amillepora26863	0	1.3793103448275862e-5	0.011044560943645053
Amillepora26867	0	1.3459717526494332e-5	0.0936677780414492
Amillepora26859	0	0	0
Amillepora26865	0	1.4285714285714285e-5	0.013648001845632394
Amillepora26864	0	0	0
Amillepora26872	0	0	0.0038974358974358976
Amillepora26871	0	0	0
Amillepora26870	0	0	0
Amillepora26866	0	0	0.003968253968253976
Amillepora26868	0	3.0303030303030302e-5	0.039902222222222235
Amillepora26869	0	0	0
Amillepora26874	0	2.91970802919708e-5	0.0066666666666666645
Amillepora26873	0	0	0
Amillepora26875	0	-2.91970802919708e-5	0.014660951214533554
Amillepora26878	0	0	0
Amillepora26879	0	0	0
Amillepora26890	0	0	0
Amillepora26884	0	0	0
Amillepora26886	0	0	0
Amillepora26893	0	0	0
Amillepora26897	0	-3.0303030303030302e-5	0.017570494864612526
Amillepora26896	0	0	0
Amillepora26898	0	1.4339777869189636e-4	0.032064327386856745
Amillepora26901	0	0	0
Amillepora26913	0	1.4814814814814815e-5	0.011060516292850934
Amillepora26911	0	0	0
Amillepora26912	0	0	0
Amillepora26917	0	0	0
Amillepora26922	0	0	0
Amillepora26915	0	0	0
Amillepora26920	0	0	0
Amillepora26929	0	1.3793103448275862e-5	0.014449078043849936
Amillepora26927	0	0	0
Amillepora26928	0	0	0
Amillepora26933	0	0	0.003901910310261087
Amillepora26932	0	0	0
Amillepora26941	0	1.5037593984962406e-5	0.011032996632996657
Amillepora26940	0	0	0
Amillepora26930	0	1.5503875968992248e-5	0.011393337229695306
Amillepora26946	0	0	0
Amillepora26947	0	6.201550387596899e-5	0.05112605042016807
Amillepora26945	0	0	0
Amillepora26948	0	0	0
Amillepora26951	0	0	0
Amillepora26950	0	0	0
Amillepora26954	0	0	0
Amillepora26960	0	0	0
Amillepora26961	0	0	0
Amillepora26959	0	0	0
Amillepora26953	0	0	0
Amillepora26957	0	0	0
Amillepora26965	0	5.9384822631342615e-5	0.006777777777777778
Amillepora26958	0	0	0
Amillepora26964	0	0	0
Amillepora26969	0	0	0
Amillepora26966	0	0	0
Amillepora26968	0	0	0
Amillepora26967	0	0	0
Amillepora26975	0	2.8985507246376814e-5	0.0077199248120323315
Amillepora26978	0	0	0
Amillepora26976	0	0	0
Amillepora26974	0	5.797101449275363e-5	0.021027379400260757
Amillepora26981	0	0	0
Amillepora26980	0	0	0
Amillepora26982	0	6.100438153016515e-5	0.012282828282828284
Amillepora26979	0	0	0
Amillepora26985	0	0	0
Amillepora26986	0	0	0
Amillepora26987	0	3.1746031746031745e-5	0.01
Amillepora26988	0	-2.702702702702703e-5	0.006666666666666668
Amillepora26993	0	0	0
Amillepora26991	0	4.28743961352657e-5	0.03810457613891333
Amillepora26994	0	-1.5503875968992248e-5	0.003967479674796749
Amillepora26990	0	0	0
Amillepora26996	0	1.4398216790365633e-4	0.05004176441471382
Amillepora27000	-3.1923888118525655e-4	8.823529411764706e-5	0.021591836734693885
Amillepora26999	0	0	0
Amillepora26997	0	0	0
Amillepora26998	0	0	0.02243549703549735
Amillepora27003	0	9.530869427088838e-7	0.03531640809877712
Amillepora27004	0	7.377355468958523e-5	0.007881042573265688
Amillepora27006	0	0	0
Amillepora27007	0	0	0
Amillepora27010	0	1.36986301369863e-5	0.029568115942028975
Amillepora27012	0	-1.5267175572519083e-5	0.025226423690537587
Amillepora27027	0	0	0
Amillepora27025	0	0	0
Amillepora27023	0	0	0
Amillepora27037	0	0	0
Amillepora27035	0	0	0
Amillepora27029	0	0	0
Amillepora27036	0	0	0
Amillepora27041	0	0	0
Amillepora27030	0	0	0
Amillepora27031	0	0	0
Amillepora27047	0	2.962962962962963e-5	0.0038518518518518476
Amillepora27056	0	3.9215686274509805e-5	0.007658799171842645
Amillepora27057	0	0	0
Amillepora27059	0	0	0
Amillepora27048	0	0	0
Amillepora27060	0	0	0
Amillepora27061	0	0	0
Amillepora27062	0	0	0
Amillepora27065	0	0	0
Amillepora27063	0	0	0
Amillepora27064	0	0	0
Amillepora27068	0	0	0
Amillepora27074	0	-1.4492753623188407e-5	0.013635481389433383
Amillepora27073	0	0	0
Amillepora27075	0	0	0
Amillepora27078	0	0	0
Amillepora27077	0	0	0
Amillepora27076	0	1.4492753623188407e-5	0.002666666666666667
Amillepora27079	0	1.4705882352941177e-5	0.006857142857142859
Amillepora27083	0	3.0534351145038166e-5	0.015238095238095238
Amillepora27088	0	0	0
Amillepora27087	0	0	0
Amillepora27085	0	0	0
Amillepora27124	0	0	0
Amillepora27137	0	1.45985401459854e-5	0.014117647058823528
Amillepora27143	0	0	0.011210678598210053
Amillepora27165	0	0	0
Amillepora27148	0	0	0
Amillepora27150	0	0	0
Amillepora27170	0	0	0
Amillepora27167	0	0	0
Amillepora27171	0	0	0
Amillepora27184	0	0	0
Amillepora27182	0	0	0.01686530860444063
Amillepora27187	0	0	0.007428571428571423
Amillepora27192	0	0	0
Amillepora27190	0	0	0
Amillepora27191	0	0	0
Amillepora27194	0	1.4184397163120568e-5	0.014754487924577063
Amillepora27195	0	0	0
Amillepora27197	0	-2.817460317460317e-5	0.007938544855191907
Amillepora27201	0	0	0
Amillepora27198	0	0	0
Amillepora27200	0	0	0
Amillepora27205	0	0	0
Amillepora27203	0	0	0
Amillepora27202	0	0	0
Amillepora27204	0	0	0.0038918918918919017
Amillepora27206	0	1.4705882352941177e-5	0.01120018229463375
Amillepora27207	0	0	0
Amillepora27209	0	0	0
Amillepora27210	0	0	0
Amillepora27208	0	0	0
Amillepora27214	0	0	0
Amillepora27213	0	0	0
Amillepora27215	0	0	0
Amillepora27218	0	0	0
Amillepora27216	0	0	0
Amillepora27217	0	0	0
Amillepora27223	0	-1.4705882352941177e-5	0.003814944071596699
Amillepora27221	0	0	0
Amillepora27220	0	0	0
Amillepora27224	0	0	0
Amillepora27222	0	-1.4388489208633095e-5	0.0075000000000000015
Amillepora27226	0	0	0
Amillepora27232	0	4.511278195488722e-5	0.03982142383957523
Amillepora27228	0	0	0
Amillepora27230	0	0	0
Amillepora27227	0	0	0
Amillepora27231	0	0	0
Amillepora27233	0	-1.3605442176870747e-5	0.007157894736842106
Amillepora27239	0	0	0
Amillepora27235	0	-1.4492753623188407e-5	0.014548208248820287
Amillepora27236	0	0	0
Amillepora27245	0	0	0
Amillepora27240	0	0	0
Amillepora27242	0	0	0
Amillepora27241	0	0	0
Amillepora27247	0	0	0
Amillepora27238	0	0	0
Amillepora27246	0	0	0
Amillepora27248	0	8.804620246267844e-5	0.03275554966578565
Amillepora27237	0	0	0
Amillepora27250	0	0	0.003959183673469397
Amillepora27251	0	4.411764705882353e-5	0.013966406926406933
Amillepora27254	0	0	0
Amillepora27255	0	1.4814814814814815e-5	0.003
Amillepora27257	0	0	0
Amillepora27252	0	0	0
Amillepora27256	0	0	0
Amillepora27261	0	1.4492753623188407e-5	0.007808673561966941
Amillepora27258	0	0	0
Amillepora27265	0	0	0
Amillepora27260	0	1.4285714285714284e-4	0.11550814390110924
Amillepora27264	0	0	0
Amillepora27263	0	0	0
Amillepora27262	0	0	0
Amillepora27269	0	0	0
Amillepora27266	0	-1.4492753623188407e-5	0.0035000000000000035
Amillepora27267	0	0	0
Amillepora27271	0	0	0
Amillepora27276	0	0	0
Amillepora27272	0	0	0
Amillepora27275	0	1.4184397163120568e-5	0.008888888888888892
Amillepora27277	0	-7.246376811594203e-5	0.01642105263157895
Amillepora27278	0	0	0.015306379368023898
Amillepora27281	0	0	0
Amillepora27283	0	-2.8985507246376814e-5	0.023580360839988174
Amillepora27284	0	0	0
Amillepora27291	0	0	0
Amillepora27305	0	0	0
Amillepora27294	0	0	0
Amillepora27299	0	-2.8240094491570924e-5	0.019937888198757744
Amillepora27303	0	0	0
Amillepora27304	0	0	0
Amillepora27307	0	0	9.295678680294372e-4
Amillepora27312	0	0	0
Amillepora27310	0	0	0
Amillepora27314	0	0	0
Amillepora27306	0	0	0
Amillepora27308	0	0	0
Amillepora27311	0	0	0
Amillepora27315	0	0	0
Amillepora27321	0	0	0
Amillepora27322	0	4.2553191489361704e-5	0.0037975324675484784
Amillepora27316	0	4.863009725833014e-4	0.168130634920649
Amillepora27318	0	0	0
Amillepora27317	0	0	0
Amillepora27319	0	2.9850746268656717e-5	0.013610948191593352
Amillepora27325	0	0	0
Amillepora27323	0	0	0.022916666666666675
Amillepora27324	0	0	0
Amillepora27327	0	0	0
Amillepora27331	0	0	0
Amillepora27330	0	0	0.03135353535353537
Amillepora27328	0	0	0
Amillepora27336	0	0	0
Amillepora27333	0	0	0
Amillepora27329	0	3.125e-5	0.007768542199488479
Amillepora27332	0	1.5384615384615384e-5	0.007773457829481118
Amillepora27337	0	0	0
Amillepora27341	0	1.12e-4	0.007717451965239576
Amillepora27338	0	0	0
Amillepora27340	0	0	0
Amillepora27342	0	0	0
Amillepora27349	0	0	0
Amillepora27344	0	0	0
