gene,inMod
Amillepora25639,0
Amillepora10244,0
Amillepora24226,1
Amillepora18533,0
Amillepora23490,1
Amillepora22524,1
Amillepora21253,0
Amillepora06945,1
Amillepora18301,1
Amillepora11050,1
Amillepora05209,1
Amillepora00446,0
Amillepora34505,1
Amillepora03910,0
Amillepora16929,0
Amillepora19213,1
Amillepora33877,0
Amillepora05362,1
Amillepora12602,0
Amillepora18064,0
Amillepora15400,1
Amillepora02217,1
Amillepora11079,1
Amillepora26124,1
Amillepora35342,1
Amillepora28865,1
Amillepora34053,1
Amillepora06520,1
Amillepora04829,0
Amillepora20066,0
Amillepora12734,0
Amillepora07259,0
Amillepora05301,1
Amillepora20478,1
Amillepora03203,1
Amillepora06366,1
Amillepora17015,1
Amillepora32517,1
Amillepora16492,0
Amillepora01459,0
Amillepora04813,1
Amillepora34527,1
Amillepora10573,1
Amillepora24873,1
Amillepora08770,0
Amillepora29823,1
Amillepora31173,0
Amillepora21615,0
Amillepora34732,1
Amillepora34734,0
Amillepora14662,1
Amillepora08610,1
Amillepora03949,1
Amillepora10261,0
Amillepora29552,1
Amillepora16943,0
Amillepora04329,0
Amillepora16353,0
Amillepora07829,1
Amillepora15476,1
Amillepora09945,1
Amillepora17887,1
Amillepora07719,1
Amillepora13180,1
Amillepora34102,1
Amillepora26455,1
Amillepora24999,1
Amillepora15773,0
Amillepora27260,1
Amillepora20621,1
Amillepora03504,1
Amillepora23962,1
Amillepora14228,1
Amillepora33901,1
Amillepora19383,1
Amillepora32170,1
Amillepora22485,1
Amillepora20783,1
Amillepora20990,1
Amillepora19006,1
Amillepora19044,1
Amillepora06904,1
Amillepora22677,1
Amillepora09982,1
Amillepora21321,1
Amillepora04481,0
Amillepora19062,0
Amillepora06623,0
Amillepora21998,1
Amillepora14683,1
Amillepora10098,0
Amillepora23561,1
Amillepora30377,1
Amillepora24088,1
Amillepora16858,1
Amillepora26584,0
Amillepora11154,1
Amillepora06232,0
Amillepora17339,1
Amillepora06330,0
Amillepora36011,1
Amillepora29073,0
Amillepora14006,1
Amillepora20428,0
Amillepora17782,0
Amillepora18562,0
Amillepora23390,1
Amillepora14317,1
Amillepora03826,1
Amillepora21145,1
Amillepora02891,1
Amillepora24608,1
Amillepora14730,0
Amillepora32578,1
Amillepora36561,1
Amillepora29443,1
Amillepora23380,1
Amillepora18159,1
Amillepora03385,1
Amillepora11204,0
Amillepora16446,1
Amillepora01727,1
Amillepora14209,1
Amillepora08284,0
Amillepora32097,1
Amillepora27294,1
Amillepora24318,0
Amillepora35897,1
Amillepora31883,1
Amillepora07796,1
Amillepora25354,1
Amillepora07615,1
Amillepora15558,1
Amillepora03369,1
Amillepora29846,0
Amillepora24453,1
Amillepora12226,1
Amillepora24842,1
Amillepora14193,1
Amillepora09997,1
Amillepora37956,1
Amillepora25954,0
Amillepora00235,0
Amillepora07500,1
Amillepora06651,0
Amillepora08354,1
Amillepora32153,1
Amillepora17766,0
Amillepora22005,1
Amillepora19743,1
Amillepora06845,1
Amillepora04745,1
Amillepora29625,0
Amillepora35527,1
Amillepora05891,1
Amillepora02902,1
Amillepora25658,1
Amillepora26502,1
Amillepora34314,0
Amillepora09497,1
Amillepora16503,1
Amillepora05429,0
Amillepora23095,1
Amillepora29559,1
Amillepora14323,1
Amillepora06815,1
Amillepora21402,1
Amillepora16483,1
Amillepora20468,1
Amillepora08576,0
Amillepora07320,1
Amillepora21565,1
Amillepora17827,1
Amillepora23373,1
Amillepora22320,1
Amillepora18963,0
Amillepora20169,1
Amillepora32165,1
Amillepora16767,0
Amillepora21889,1
Amillepora03331,1
Amillepora16618,1
Amillepora10804,1
Amillepora17115,1
Amillepora06275,1
Amillepora26013,1
Amillepora15216,0
Amillepora05677,0
Amillepora11946,1
Amillepora01719,1
Amillepora04833,1
Amillepora06857,1
Amillepora02619,0
Amillepora14513,0
Amillepora08818,1
Amillepora08648,1
Amillepora08253,1
Amillepora15391,1
Amillepora22394,1
Amillepora23064,1
Amillepora17041,1
Amillepora29451,1
Amillepora19895,1
Amillepora35603,1
Amillepora11065,1
Amillepora10505,1
Amillepora00277,1
Amillepora08420,1
Amillepora24259,1
Amillepora26147,0
Amillepora10413,1
Amillepora27231,1
Amillepora18099,1
Amillepora34287,1
Amillepora06271,0
Amillepora10514,0
Amillepora24225,1
Amillepora02894,1
Amillepora12862,1
Amillepora11201,0
Amillepora25389,1
Amillepora21292,1
Amillepora28547,0
Amillepora23166,1
Amillepora25326,0
Amillepora22546,0
Amillepora26945,0
Amillepora09406,1
Amillepora24567,1
Amillepora01216,1
Amillepora28553,1
Amillepora03674,1
Amillepora16686,1
Amillepora07949,1
Amillepora07115,0
Amillepora14404,1
Amillepora04380,1
Amillepora19818,1
Amillepora22833,1
Amillepora06188,1
Amillepora29588,1
Amillepora11255,0
Amillepora34825,1
Amillepora36898,1
Amillepora05597,1
Amillepora04694,0
Amillepora16285,1
Amillepora17044,0
Amillepora16556,1
Amillepora00052,0
Amillepora01016,1
Amillepora29807,1
Amillepora22228,1
Amillepora07346,1
Amillepora32541,1
Amillepora01365,1
Amillepora16412,1
Amillepora26232,1
Amillepora22205,1
Amillepora21554,1
Amillepora04697,0
Amillepora22085,1
Amillepora10908,1
Amillepora20560,1
Amillepora15465,1
Amillepora34999,1
Amillepora10339,0
Amillepora10236,0
Amillepora06287,0
Amillepora29573,1
Amillepora06256,1
Amillepora24381,1
Amillepora13146,0
Amillepora13037,1
Amillepora10223,1
Amillepora26272,1
Amillepora23382,0
Amillepora10791,0
Amillepora14212,0
Amillepora04915,1
Amillepora07484,0
Amillepora25312,1
Amillepora07318,1
Amillepora33073,1
Amillepora26173,1
Amillepora18947,0
Amillepora33065,1
Amillepora27981,1
Amillepora29445,1
Amillepora20551,1
Amillepora00472,1
Amillepora16255,1
Amillepora22745,1
Amillepora27618,1
Amillepora24586,0
Amillepora22231,1
Amillepora12444,1
Amillepora12611,1
Amillepora08884,0
Amillepora10172,1
Amillepora15267,1
Amillepora09642,0
Amillepora03353,0
Amillepora12747,1
Amillepora25064,0
Amillepora14462,1
Amillepora13514,0
Amillepora24156,1
Amillepora09639,0
Amillepora19740,1
Amillepora31098,1
Amillepora03982,1
Amillepora06744,0
Amillepora10614,1
Amillepora24131,1
Amillepora31937,1
Amillepora02802,1
Amillepora22206,1
Amillepora16961,1
Amillepora19009,1
Amillepora19789,1
Amillepora23386,0
Amillepora30389,1
Amillepora06563,0
Amillepora11318,1
Amillepora07648,1
Amillepora22077,1
Amillepora11058,1
Amillepora13106,1
Amillepora07235,0
Amillepora23263,1
Amillepora02897,1
Amillepora32464,1
Amillepora24174,1
Amillepora06252,1
Amillepora19284,1
Amillepora23527,1
Amillepora20876,1
Amillepora14328,1
Amillepora11599,1
Amillepora20591,0
Amillepora07120,1
Amillepora23334,1
Amillepora24839,1
Amillepora18632,1
Amillepora14981,0
Amillepora01163,1
Amillepora15737,1
Amillepora22222,1
Amillepora34478,1
Amillepora30711,1
Amillepora31569,1
Amillepora11792,0
Amillepora20068,1
Amillepora15127,1
Amillepora02681,0
Amillepora05519,1
Amillepora17012,1
Amillepora03044,0
Amillepora03597,1
Amillepora06638,1
Amillepora10563,1
Amillepora00615,1
Amillepora29468,1
Amillepora05357,1
Amillepora04237,1
Amillepora00135,1
Amillepora26146,1
Amillepora24966,1
Amillepora31539,1
Amillepora21463,1
Amillepora08836,1
Amillepora14589,1
Amillepora20874,1
Amillepora03721,0
Amillepora00968,0
Amillepora24816,1
Amillepora15105,1
Amillepora08550,0
Amillepora14865,0
Amillepora31082,1
Amillepora21044,1
Amillepora31215,1
Amillepora16212,1
Amillepora25284,1
Amillepora36869,0
Amillepora03188,1
Amillepora34818,1
Amillepora11136,1
Amillepora37266,0
Amillepora10439,1
Amillepora16972,1
Amillepora16737,0
Amillepora01205,0
Amillepora14213,1
Amillepora03306,1
Amillepora07469,1
Amillepora24791,1
Amillepora35873,1
Amillepora15581,1
Amillepora15377,1
Amillepora10233,0
Amillepora29011,1
Amillepora11898,1
Amillepora12298,0
Amillepora37798,1
Amillepora01098,1
Amillepora00635,1
Amillepora24626,0
Amillepora26890,1
Amillepora19487,0
Amillepora27036,0
Amillepora23300,1
Amillepora14180,1
Amillepora15149,0
Amillepora13007,1
Amillepora18923,0
Amillepora04753,1
Amillepora18043,1
Amillepora38094,1
Amillepora13157,1
Amillepora06313,1
Amillepora26122,1
Amillepora08579,0
Amillepora29618,1
Amillepora07820,1
Amillepora14076,1
Amillepora12241,0
Amillepora29921,1
Amillepora09474,1
Amillepora03932,1
Amillepora12863,1
Amillepora16595,0
Amillepora31914,1
Amillepora26612,1
Amillepora08147,1
Amillepora05745,0
Amillepora29619,1
Amillepora12699,1
Amillepora13284,1
Amillepora15240,1
Amillepora34788,1
Amillepora14147,0
Amillepora18839,1
Amillepora16612,0
Amillepora11390,0
Amillepora14529,1
Amillepora00954,1
Amillepora15175,0
Amillepora16709,1
Amillepora27365,1
Amillepora16846,0
Amillepora16834,1
Amillepora21558,1
Amillepora04356,1
Amillepora06491,1
Amillepora18844,1
Amillepora16681,1
Amillepora01025,1
Amillepora31076,1
Amillepora21548,1
Amillepora25567,1
Amillepora15349,1
Amillepora24141,1
Amillepora06198,1
Amillepora12830,0
Amillepora30456,1
Amillepora15615,1
Amillepora19988,1
Amillepora13476,0
Amillepora20867,0
Amillepora04794,1
Amillepora08369,1
Amillepora21609,1
Amillepora09090,1
Amillepora27171,1
Amillepora27826,0
Amillepora15793,0
Amillepora26999,1
Amillepora30346,1
Amillepora10428,1
Amillepora11387,0
Amillepora29967,1
Amillepora14201,1
Amillepora35316,0
Amillepora06581,1
Amillepora00425,0
Amillepora25215,1
Amillepora18726,1
Amillepora18811,1
Amillepora11931,0
Amillepora20344,1
Amillepora08741,0
Amillepora07044,1
Amillepora06153,1
Amillepora25828,1
Amillepora14035,0
Amillepora08054,1
Amillepora16840,1
Amillepora04831,0
Amillepora20009,1
Amillepora13312,0
Amillepora21209,1
Amillepora21119,1
Amillepora09206,1
Amillepora32163,0
Amillepora15675,0
Amillepora05627,0
Amillepora19532,1
Amillepora00165,1
Amillepora25138,0
Amillepora14089,1
Amillepora06218,1
Amillepora20429,0
Amillepora04623,0
Amillepora31891,1
Amillepora08143,1
Amillepora35958,1
Amillepora13100,0
Amillepora00124,0
Amillepora23740,1
Amillepora24091,1
Amillepora17957,1
Amillepora16698,1
Amillepora29753,1
Amillepora09839,0
Amillepora02872,0
Amillepora09151,1
Amillepora05405,1
Amillepora37263,1
Amillepora20272,1
Amillepora36989,1
Amillepora22329,0
Amillepora04298,1
Amillepora14548,1
Amillepora09760,0
Amillepora24568,0
Amillepora35003,1
Amillepora24518,0
Amillepora18175,1
Amillepora25053,1
Amillepora10833,1
Amillepora21123,0
Amillepora04896,0
Amillepora10424,0
Amillepora18441,1
Amillepora08709,1
Amillepora14734,1
Amillepora31247,1
Amillepora02868,1
Amillepora30391,1
Amillepora15372,0
Amillepora00044,1
Amillepora16523,1
Amillepora25425,1
Amillepora26152,0
Amillepora14716,0
Amillepora15586,1
Amillepora30531,0
Amillepora19766,0
Amillepora34581,1
Amillepora10522,1
Amillepora14812,1
Amillepora12799,1
Amillepora00689,1
Amillepora14342,1
Amillepora00922,1
Amillepora29382,1
Amillepora08391,1
Amillepora07092,1
Amillepora04641,1
Amillepora13277,0
Amillepora04807,1
Amillepora16740,0
Amillepora01372,1
Amillepora08691,1
Amillepora06912,1
Amillepora15563,1
Amillepora16380,0
Amillepora27448,0
Amillepora14838,1
Amillepora33914,1
Amillepora11722,1
Amillepora03761,1
Amillepora08947,1
Amillepora03679,0
Amillepora35874,1
Amillepora05190,0
Amillepora00705,1
Amillepora29063,1
Amillepora12484,1
Amillepora09126,0
Amillepora11262,1
Amillepora11829,0
Amillepora07660,1
Amillepora15512,1
Amillepora03107,0
Amillepora18744,0
Amillepora11897,1
Amillepora32404,1
Amillepora05345,1
Amillepora08805,1
Amillepora12960,1
Amillepora04683,0
Amillepora01899,1
Amillepora19275,1
Amillepora21564,1
Amillepora26582,1
Amillepora03596,1
Amillepora30126,0
Amillepora03962,1
Amillepora18807,1
Amillepora33607,1
Amillepora17946,1
Amillepora25210,1
Amillepora04974,0
Amillepora11229,1
Amillepora12708,1
Amillepora16864,1
Amillepora29458,1
Amillepora31562,1
Amillepora25416,0
Amillepora06595,0
Amillepora20785,1
Amillepora15248,1
Amillepora16765,0
Amillepora14378,1
Amillepora33507,1
Amillepora08760,1
Amillepora23600,0
Amillepora04041,1
Amillepora06426,1
Amillepora20696,1
Amillepora28135,1
Amillepora22655,1
Amillepora30019,1
Amillepora18065,1
Amillepora01876,0
Amillepora25827,1
Amillepora37766,1
Amillepora26250,0
Amillepora12430,1
Amillepora21362,0
Amillepora02086,1
Amillepora27788,1
Amillepora20638,1
Amillepora10940,1
Amillepora34047,1
Amillepora23714,1
Amillepora15496,1
Amillepora05682,1
Amillepora03334,1
Amillepora08494,1
Amillepora16704,1
Amillepora10171,1
Amillepora29758,0
Amillepora17772,0
Amillepora22603,0
Amillepora06207,1
Amillepora17690,1
Amillepora08962,0
Amillepora11076,0
Amillepora05843,1
Amillepora31800,1
Amillepora19343,1
Amillepora35721,1
Amillepora06363,1
Amillepora36207,1
Amillepora19998,0
Amillepora36747,1
Amillepora28580,0
Amillepora04671,1
Amillepora12493,1
Amillepora01239,0
Amillepora37234,1
Amillepora20517,1
Amillepora12825,1
Amillepora22201,0
Amillepora36003,1
Amillepora18750,0
Amillepora23224,0
Amillepora18108,1
Amillepora23573,1
Amillepora22129,1
Amillepora15036,0
Amillepora14660,1
Amillepora19493,1
Amillepora03611,1
Amillepora02593,1
Amillepora04530,1
Amillepora14133,1
Amillepora19636,1
Amillepora25202,1
Amillepora19873,1
Amillepora26672,1
Amillepora12685,1
Amillepora33396,1
Amillepora26765,1
Amillepora27399,1
Amillepora11214,1
Amillepora20859,1
Amillepora18855,0
Amillepora12486,1
Amillepora26088,1
Amillepora17864,0
Amillepora10699,1
Amillepora21365,0
Amillepora08744,1
Amillepora12468,0
Amillepora06385,1
Amillepora07815,1
Amillepora01771,1
Amillepora05312,1
Amillepora23646,0
Amillepora06452,1
Amillepora03848,1
Amillepora20216,1
Amillepora08372,1
Amillepora09493,1
Amillepora34051,1
Amillepora09667,1
Amillepora15181,0
Amillepora08317,1
Amillepora30482,1
Amillepora26558,1
Amillepora33382,1
Amillepora33134,1
Amillepora27849,1
Amillepora19991,1
Amillepora06068,1
Amillepora13073,1
Amillepora10750,1
Amillepora36540,1
Amillepora03413,1
Amillepora19894,1
Amillepora32893,1
Amillepora29648,1
Amillepora15650,1
Amillepora20287,1
Amillepora18322,0
Amillepora07941,1
Amillepora26037,1
Amillepora07013,1
Amillepora03056,1
Amillepora36404,1
Amillepora03915,1
Amillepora07530,1
Amillepora03206,0
Amillepora12212,1
Amillepora27859,0
Amillepora21386,0
Amillepora01743,1
Amillepora14290,1
Amillepora16438,0
Amillepora34291,1
Amillepora18886,0
Amillepora31667,1
Amillepora26132,0
Amillepora03582,1
Amillepora19973,1
Amillepora32182,1
Amillepora24274,0
Amillepora10630,0
Amillepora30017,1
Amillepora04916,1
Amillepora21506,1
Amillepora27770,1
Amillepora06511,0
Amillepora19715,1
Amillepora04496,1
Amillepora19272,1
Amillepora03465,1
Amillepora13758,0
Amillepora26803,1
Amillepora15048,1
Amillepora32907,1
Amillepora14018,1
Amillepora04325,1
Amillepora06030,0
Amillepora14762,1
Amillepora27760,1
Amillepora06743,0
Amillepora21078,0
Amillepora32836,0
Amillepora15450,0
Amillepora36388,0
Amillepora05027,0
Amillepora24998,1
Amillepora17396,1
Amillepora06787,1
Amillepora20925,0
Amillepora16950,1
Amillepora10753,0
Amillepora05249,0
Amillepora07262,1
Amillepora13488,1
Amillepora12689,1
Amillepora13083,1
Amillepora13561,1
Amillepora18969,1
Amillepora22233,1
Amillepora10568,1
Amillepora01716,1
Amillepora01011,1
Amillepora07782,0
Amillepora35681,1
Amillepora37401,1
Amillepora08278,1
Amillepora18638,1
Amillepora08082,1
Amillepora09017,1
Amillepora01616,0
Amillepora02644,1
Amillepora23275,1
Amillepora00444,0
Amillepora23950,1
Amillepora03059,1
Amillepora14132,0
Amillepora07479,0
Amillepora21333,0
Amillepora18516,1
Amillepora05322,0
Amillepora04002,1
Amillepora13035,1
Amillepora27468,1
Amillepora04862,1
Amillepora09713,0
Amillepora24366,1
Amillepora04092,1
Amillepora09230,1
Amillepora17784,1
Amillepora33953,1
Amillepora36134,1
Amillepora12855,1
Amillepora22087,1
Amillepora31950,0
Amillepora35441,1
Amillepora18818,1
Amillepora00710,1
Amillepora21968,1
Amillepora16616,1
Amillepora27439,1
Amillepora06251,1
Amillepora22108,1
Amillepora15534,1
Amillepora00024,1
Amillepora30479,1
Amillepora10737,1
Amillepora25366,1
Amillepora12557,0
Amillepora32556,1
Amillepora23575,1
Amillepora33350,0
Amillepora13251,1
Amillepora04669,1
Amillepora06551,1
Amillepora13787,1
Amillepora14749,0
Amillepora31799,0
Amillepora13363,1
Amillepora24269,0
Amillepora08965,0
Amillepora33744,1
Amillepora19942,1
Amillepora23121,1
Amillepora36538,1
Amillepora04551,0
Amillepora02898,1
Amillepora29538,0
Amillepora04616,0
Amillepora21468,1
Amillepora06995,1
Amillepora14440,1
Amillepora14017,1
Amillepora17162,0
Amillepora09529,1
Amillepora08574,1
Amillepora01194,1
Amillepora26217,1
Amillepora10329,1
Amillepora19589,1
Amillepora10022,0
Amillepora01965,1
Amillepora03841,1
Amillepora02694,1
Amillepora05463,1
Amillepora27951,1
Amillepora24815,1
Amillepora04582,0
Amillepora24415,1
Amillepora22011,1
Amillepora05769,1
Amillepora29682,1
Amillepora20664,1
Amillepora26153,0
Amillepora21029,0
Amillepora37828,1
Amillepora09261,0
Amillepora34513,1
Amillepora05941,1
Amillepora31346,1
Amillepora18413,0
Amillepora22107,1
Amillepora16546,0
Amillepora13493,0
Amillepora16441,1
Amillepora14168,1
Amillepora35328,1
Amillepora25062,1
Amillepora29550,1
Amillepora12662,1
Amillepora34845,0
Amillepora10360,1
Amillepora02923,0
Amillepora21913,1
Amillepora08848,1
Amillepora25051,1
Amillepora08726,0
Amillepora06514,1
Amillepora02920,1
Amillepora12847,1
Amillepora15261,1
Amillepora03581,1
Amillepora26800,1
Amillepora16377,1
Amillepora18729,1
Amillepora29992,1
Amillepora23484,1
Amillepora01561,1
Amillepora14358,1
Amillepora36413,1
Amillepora10187,1
Amillepora23930,1
Amillepora18190,1
Amillepora25850,0
Amillepora15288,0
Amillepora11149,1
Amillepora07814,0
Amillepora11181,1
Amillepora10652,1
Amillepora01577,1
Amillepora30868,1
Amillepora28490,1
Amillepora16415,1
Amillepora11812,1
Amillepora08361,1
Amillepora16745,1
Amillepora13457,1
Amillepora04887,1
Amillepora05072,0
Amillepora24609,1
Amillepora27972,1
Amillepora12601,1
Amillepora10443,0
Amillepora05892,1
Amillepora14043,1
Amillepora27830,1
Amillepora06557,1
Amillepora04931,0
Amillepora19208,1
Amillepora09024,1
Amillepora34172,0
Amillepora16105,1
Amillepora09147,0
Amillepora13933,1
Amillepora21522,1
Amillepora13634,0
Amillepora17926,0
Amillepora25093,0
Amillepora08316,1
Amillepora26661,1
Amillepora05346,1
Amillepora10842,1
Amillepora09756,1
Amillepora06543,1
Amillepora19339,1
Amillepora12370,0
Amillepora14246,1
Amillepora12085,1
Amillepora24444,1
Amillepora02503,1
Amillepora06061,1
Amillepora26480,1
Amillepora20410,0
Amillepora10472,1
Amillepora24637,0
Amillepora08328,1
Amillepora16824,0
Amillepora08351,1
Amillepora09656,1
Amillepora24137,1
Amillepora11700,0
Amillepora13311,0
Amillepora09095,1
Amillepora17982,1
Amillepora09512,0
Amillepora13551,1
Amillepora32911,1
Amillepora27944,1
Amillepora32286,1
Amillepora04695,0
Amillepora16306,0
Amillepora14686,1
Amillepora24786,1
Amillepora11077,0
Amillepora03355,0
Amillepora04756,1
Amillepora04972,1
Amillepora33540,0
Amillepora23173,1
Amillepora18769,1
Amillepora20294,1
Amillepora29829,1
Amillepora00434,0
Amillepora03669,1
Amillepora18302,1
Amillepora02967,1
Amillepora00015,1
Amillepora21469,1
Amillepora08900,0
Amillepora26533,1
Amillepora21211,1
Amillepora14305,1
Amillepora17749,1
Amillepora12263,0
Amillepora36500,1
Amillepora22017,1
Amillepora05875,1
Amillepora03445,1
Amillepora09778,1
Amillepora11663,0
Amillepora21126,0
Amillepora17034,1
Amillepora33008,0
Amillepora19876,1
Amillepora22143,0
Amillepora24831,0
Amillepora20322,1
Amillepora35996,0
Amillepora25992,0
Amillepora21073,0
Amillepora24440,0
Amillepora20631,0
Amillepora01309,1
Amillepora02926,1
Amillepora08844,1
Amillepora12879,0
Amillepora25749,1
Amillepora23497,1
Amillepora00947,0
Amillepora08861,1
Amillepora25320,1
Amillepora35703,0
Amillepora06482,1
Amillepora08141,1
Amillepora37780,1
Amillepora15291,1
Amillepora13629,1
Amillepora23043,1
Amillepora30453,1
Amillepora16547,1
Amillepora32146,0
Amillepora20704,1
Amillepora10670,1
Amillepora34204,1
Amillepora24968,1
Amillepora22442,1
Amillepora16852,1
Amillepora20948,1
Amillepora05840,1
Amillepora27992,1
Amillepora00501,1
Amillepora19545,0
Amillepora05768,1
Amillepora07674,1
Amillepora19445,1
Amillepora02529,1
Amillepora00529,1
Amillepora30173,1
Amillepora21038,0
Amillepora09013,0
Amillepora00994,1
Amillepora09252,1
Amillepora16743,1
Amillepora29152,1
Amillepora10103,0
Amillepora06050,0
Amillepora13986,1
Amillepora25034,1
Amillepora01165,1
Amillepora24178,1
Amillepora01712,1
Amillepora07111,1
Amillepora28626,1
Amillepora01774,1
Amillepora25820,0
Amillepora20791,1
Amillepora21988,1
Amillepora02710,1
Amillepora04528,1
Amillepora30784,1
